time;DNI;DHI;gamma;psi
5778;189;32;9.96;91.4
5779;0;5;0.16;102.6
5780;0;0;0;114.16
5781;0;0;0;126.66
5782;0;0;0;140.64
5783;0;0;0;156.33
5784;0;0;0;173.46
5785;0;0;0;-168.79
5786;0;0;0;-151.9
5787;0;0;0;-136.61
5788;0;0;0;-123.03
5789;0;0;0;-110.81
5790;247;40;2.44;-99.39
5791;427;77;12.28;-88.17
5792;617;99;22.07;-76.45
5793;686;122;31.34;-63.43
5794;736;130;39.51;-48.16
5795;787;125;45.74;-29.77
5796;768;139;48.98;-8.29
5797;760;134;48.46;14.29
5798;668;136;44.32;35.05
5799;491;147;37.47;52.55
5800;476;110;28.93;67.11
5801;385;61;19.47;79.69
5802;127;23;9.63;91.21
5803;0;3;0;102.42
5804;0;0;0;113.99
5805;0;0;0;126.53
5806;0;0;0;140.54
5807;0;0;0;156.31
5808;0;0;0;173.52
5809;0;0;0;-168.64
5810;0;0;0;-151.67
5811;0;0;0;-136.34
5812;0;0;0;-122.74
5813;0;0;0;-110.51
5814;166;41;2.21;-99.09
5815;115;95;12.06;-87.85
5816;140;178;21.83;-76.12
5817;249;237;31.09;-63.09
5818;506;195;39.23;-47.83
5819;571;197;45.42;-29.48
5820;412;264;48.62;-8.11
5821;410;253;48.08;14.32
5822;497;195;43.94;34.96
5823;536;149;37.11;52.39
5824;341;135;28.58;66.92
5825;93;96;19.13;79.5
5826;21;30;9.29;91.02
5827;0;3;0;102.24
5828;0;0;0;113.83
5829;0;0;0;126.39
5830;0;0;0;140.45
5831;0;0;0;156.28
5832;0;0;0;173.59
5833;0;0;0;-168.48
5834;0;0;0;-151.45
5835;0;0;0;-136.07
5836;0;0;0;-122.45
5837;0;0;0;-110.21
5838;154;45;1.98;-98.78
5839;360;100;11.83;-87.53
5840;441;154;21.6;-75.79
5841;576;170;30.83;-62.76
5842;601;195;38.94;-47.5
5843;499;260;45.09;-29.2
5844;431;306;48.25;-7.93
5845;464;282;47.69;14.35
5846;437;250;43.56;34.87
5847;289;238;36.74;52.23
5848;265;175;28.23;66.74
5849;189;103;18.79;79.3
5850;47;39;8.96;90.82
5851;0;4;0;102.06
5852;0;0;0;113.66
5853;0;0;0;126.25
5854;0;0;0;140.36
5855;0;0;0;156.26
5856;0;0;0;173.65
5857;0;0;0;-168.32
5858;0;0;0;-151.21
5859;0;0;0;-135.79
5860;0;0;0;-122.15
5861;0;0;0;-109.9
5862;154;39;1.75;-98.46
5863;357;90;11.61;-87.21
5864;359;161;21.36;-75.46
5865;431;185;30.58;-62.42
5866;582;174;38.65;-47.17
5867;722;149;44.76;-28.91
5868;828;116;47.88;-7.75
5869;824;111;47.3;14.39
5870;805;101;43.18;34.78
5871;753;92;36.38;52.07
5872;662;78;27.88;66.55
5873;506;55;18.45;79.11
5874;204;23;8.62;90.64
5875;0;3;0;101.88
5876;0;0;0;113.5
5877;0;0;0;126.11
5878;0;0;0;140.26
5879;0;0;0;156.24
5880;0;0;0;173.72
5881;0;0;0;-168.16
5882;0;0;0;-150.98
5883;0;0;0;-135.52
5884;0;0;0;-121.86
5885;0;0;0;-109.59
5886;175;37;1.52;-98.15
5887;450;72;11.38;-86.89
5888;631;88;21.13;-75.13
5889;746;98;30.32;-62.08
5890;796;104;38.36;-46.84
5891;819;109;44.42;-28.63
5892;824;110;47.51;-7.58
5893;814;107;46.92;14.42
5894;785;101;42.79;34.69
5895;732;91;36.01;51.92
5896;640;77;27.53;66.37
5897;482;54;18.1;78.92
5898;192;22;8.28;90.45
5899;0;2;0;101.69
5900;0;0;0;113.33
5901;0;0;0;125.97
5902;0;0;0;140.17
5903;0;0;0;156.21
5904;0;0;0;173.79
5905;0;0;0;-167.99
5906;0;0;0;-150.74
5907;0;0;0;-135.24
5908;0;0;0;-121.56
5909;0;0;0;-109.28
5910;225;31;1.29;-97.83
5911;537;62;11.15;-86.56
5912;675;82;20.89;-74.79
5913;755;94;30.06;-61.74
5914;801;102;38.07;-46.51
5915;824;106;44.09;-28.34
5916;830;107;47.14;-7.4
5917;820;105;46.53;14.45
5918;791;99;42.41;34.6
5919;739;89;35.64;51.76
5920;649;75;27.17;66.19
5921;492;52;17.76;78.73
5922;197;21;7.93;90.26
5923;0;2;0;101.51
5924;0;0;0;113.16
5925;0;0;0;125.83
5926;0;0;0;140.08
5927;0;0;0;156.19
5928;0;0;0;173.87
5929;0;0;0;-167.82
5930;0;0;0;-150.5
5931;0;0;0;-134.95
5932;0;0;0;-121.25
5933;0;0;0;-108.97
5934;229;29;1.06;-97.51
5935;545;60;10.92;-86.24
5936;682;80;20.65;-74.46
5937;759;92;29.8;-61.4
5938;802;101;37.78;-46.17
5939;823;105;43.75;-28.06
5940;829;106;46.76;-7.22
5941;819;104;46.13;14.49
5942;791;98;42.02;34.52
5943;738;89;35.26;51.61
5944;645;74;26.81;66.01
5945;486;51;17.41;78.54
5946;193;20;7.59;90.07
5947;0;2;0;101.33
5948;0;0;0;113
5949;0;0;0;125.69
5950;0;0;0;139.98
5951;0;0;0;156.17
5952;0;0;0;173.94
5953;0;0;0;-167.64
5954;0;0;0;-150.25
5955;0;0;0;-134.66
5956;0;0;0;-120.95
5957;0;0;0;-108.66
5958;197;29;0.83;-97.19
5959;475;63;10.69;-85.91
5960;551;107;20.41;-74.12
5961;507;169;29.54;-61.06
5962;523;193;37.48;-45.84
5963;448;227;43.42;-27.78
5964;329;257;46.39;-7.05
5965;245;238;45.74;14.52
5966;352;191;41.63;34.44
5967;370;138;34.89;51.46
5968;105;96;26.45;65.82
5969;20;48;17.06;78.35
5970;8;16;7.24;89.88
5971;0;1;0;101.15
5972;0;0;0;112.83
5973;0;0;0;125.55
5974;0;0;0;139.89
5975;0;0;0;156.15
5976;0;0;0;174.02
5977;0;0;0;-167.47
5978;0;0;0;-150
5979;0;0;0;-134.37
5980;0;0;0;-120.64
5981;0;0;0;-108.34
5982;223;30;0.6;-96.87
5983;531;66;10.46;-85.58
5984;645;96;20.17;-73.79
5985;733;111;29.28;-60.72
5986;785;126;37.19;-45.51
5987;788;142;43.08;-27.5
5988;825;128;46.01;-6.87
5989;811;122;45.34;14.56
5990;768;118;41.24;34.36
5991;696;106;34.51;51.31
5992;360;89;26.09;65.65
5993;65;56;16.7;78.16
5994;18;21;6.89;89.69
5995;0;1;0;100.97
5996;0;0;0;112.66
5997;0;0;0;125.41
5998;0;0;0;139.8
5999;0;0;0;156.13
6000;0;0;0;174.1
6001;0;0;0;-167.29
6002;0;0;0;-149.75
6003;0;0;0;-134.08
6004;0;0;0;-120.33
6005;0;0;0;-108.02
6006;227;29;0.36;-96.55
6007;542;62;10.23;-85.25
6008;613;106;19.93;-73.45
6009;567;169;29.02;-60.38
6010;572;209;36.89;-45.19
6011;563;232;42.74;-27.22
6012;581;226;45.63;-6.7
6013;552;178;44.95;14.59
6014;435;140;40.84;34.28
6015;384;114;34.13;51.17
6016;322;87;25.72;65.47
6017;276;49;16.35;77.97
6018;134;13;6.54;89.5
6019;0;1;0;100.78
6020;0;0;0;112.49
6021;0;0;0;125.27
6022;0;0;0;139.7
6023;0;0;0;156.11
6024;0;0;0;174.18
6025;0;0;0;-167.1
6026;0;0;0;-149.49
6027;0;0;0;-133.79
6028;0;0;0;-120.01
6029;0;0;0;-107.7
6030;9;26;0.13;-96.23
6031;18;64;10;-84.92
6032;249;105;19.69;-73.11
6033;306;134;28.75;-60.04
6034;86;154;36.59;-44.86
6035;110;163;42.39;-26.94
6036;256;156;45.25;-6.53
6037;318;152;44.55;14.63
6038;198;137;40.45;34.2
6039;134;103;33.75;51.02
6040;162;80;25.36;65.29
6041;158;53;15.99;77.78
6042;84;15;6.19;89.31
6043;0;0;0;100.6
6044;0;0;0;112.32
6045;0;0;0;125.13
6046;0;0;0;139.61
6047;0;0;0;156.09
6048;0;0;0;174.26
6049;0;0;0;-166.92
6050;0;0;0;-149.23
6051;0;0;0;-133.49
6052;0;0;0;-119.7
6053;0;0;0;-107.38
6054;134;26;0;-95.9
6055;385;65;9.77;-84.59
6056;526;98;19.45;-72.78
6057;611;116;28.48;-59.7
6058;583;147;36.28;-44.53
6059;495;196;42.05;-26.66
6060;558;196;44.87;-6.36
6061;557;164;44.15;14.66
6062;496;128;40.05;34.12
6063;423;102;33.37;50.87
6064;306;95;24.99;65.11
6065;167;64;15.64;77.59
6066;35;21;5.83;89.12
6067;0;0;0;100.42
6068;0;0;0;112.15
6069;0;0;0;124.98
6070;0;0;0;139.51
6071;0;0;0;156.08
6072;0;0;0;174.34
6073;0;0;0;-166.73
6074;0;0;0;-148.97
6075;0;0;0;-133.19
6076;0;0;0;-119.38
6077;0;0;0;-107.06
6078;47;27;0;-95.57
6079;98;71;9.53;-84.26
6080;74;129;19.2;-72.44
6081;58;160;28.22;-59.36
6082;43;154;35.98;-44.21
6083;11;154;41.7;-26.39
6084;18;144;44.49;-6.19
6085;56;148;43.75;14.7
6086;55;150;39.66;34.05
6087;21;117;32.99;50.73
6088;19;77;24.62;64.94
6089;44;39;15.28;77.41
6090;33;11;5.48;88.93
6091;0;0;0;100.23
6092;0;0;0;111.98
6093;0;0;0;124.84
6094;0;0;0;139.41
6095;0;0;0;156.06
6096;0;0;0;174.43
6097;0;0;0;-166.54
6098;0;0;0;-148.7
6099;0;0;0;-132.88
6100;0;0;0;-119.06
6101;0;0;0;-106.73
6102;19;17;0;-95.25
6103;48;60;9.3;-83.93
6104;51;88;18.96;-72.1
6105;31;97;27.95;-59.02
6106;23;119;35.68;-43.88
6107;14;120;41.36;-26.12
6108;6;106;44.1;-6.02
6109;21;114;43.35;14.74
6110;19;102;39.26;33.97
6111;4;63;32.6;50.59
6112;5;41;24.26;64.76
6113;3;22;14.92;77.22
6114;1;5;5.13;88.74
6115;0;0;0;100.05
6116;0;0;0;111.81
6117;0;0;0;124.69
6118;0;0;0;139.32
6119;0;0;0;156.04
6120;0;0;0;174.51
6121;0;0;0;-166.35
6122;0;0;0;-148.44
6123;0;0;0;-132.58
6124;0;0;0;-118.74
6125;0;0;0;-106.41
6126;1;24;0;-94.92
6127;2;38;9.07;-83.6
6128;1;31;18.71;-71.77
6129;0;36;27.68;-58.68
6130;0;65;35.37;-43.56
6131;0;77;41.01;-25.85
6132;2;78;43.72;-5.85
6133;3;80;42.95;14.77
6134;3;66;38.86;33.9
6135;17;64;32.22;50.45
6136;19;48;23.88;64.59
6137;5;20;14.56;77.03
6138;1;4;4.77;88.55
6139;0;0;0;99.87
6140;0;0;0;111.64
6141;0;0;0;124.55
6142;0;0;0;139.22
6143;0;0;0;156.02
6144;0;0;0;174.6
6145;0;0;0;-166.15
6146;0;0;0;-148.17
6147;0;0;0;-132.27
6148;0;0;0;-118.42
6149;0;0;0;-106.08
6150;0;4;0;-94.59
6151;0;13;8.83;-83.27
6152;0;29;18.46;-71.43
6153;0;45;27.4;-58.35
6154;0;47;35.06;-43.24
6155;1;51;40.66;-25.58
6156;1;65;43.33;-5.69
6157;1;69;42.54;14.81
6158;1;59;38.46;33.82
6159;2;45;31.83;50.31
6160;3;30;23.51;64.42
6161;2;13;14.2;76.85
6162;1;3;4.41;88.36
6163;0;0;0;99.68
6164;0;0;0;111.47
6165;0;0;0;124.4
6166;0;0;0;139.12
6167;0;0;0;156
6168;0;0;0;174.69
6169;0;0;0;-165.96
6170;0;0;0;-147.89
6171;0;0;0;-131.96
6172;0;0;0;-118.09
6173;0;0;0;-105.76
6174;170;25;0;-94.26
6175;422;66;8.59;-82.94
6176;475;118;18.21;-71.1
6177;493;156;27.13;-58.01
6178;628;157;34.75;-42.92
6179;676;163;40.31;-25.32
6180;509;220;42.95;-5.53
6181;341;225;42.14;14.84
6182;210;186;38.06;33.75
6183;109;162;31.45;50.17
6184;77;103;23.14;64.24
6185;50;46;13.84;76.66
6186;21;12;4.06;88.18
6187;0;0;0;99.5
6188;0;0;0;111.29
6189;0;0;0;124.25
6190;0;0;0;139.02
6191;0;0;0;155.98
6192;0;0;0;174.78
6193;0;0;0;-165.76
6194;0;0;0;-147.62
6195;0;0;0;-131.64
6196;0;0;0;-117.77
6197;0;0;0;-105.43
6198;93;23;0;-93.93
6199;350;61;8.36;-82.6
6200;544;87;17.96;-70.76
6201;556;108;26.86;-57.68
6202;470;136;34.44;-42.61
6203;378;145;39.96;-25.06
6204;371;156;42.56;-5.37
6205;421;155;41.74;14.88
6206;495;128;37.66;33.68
6207;401;122;31.06;50.03
6208;252;95;22.77;64.07
6209;231;43;13.48;76.47
6210;112;11;3.7;87.99
6211;0;0;0;99.31
6212;0;0;0;111.12
6213;0;0;0;124.1
6214;0;0;0;138.92
6215;0;0;0;155.96
6216;0;0;0;174.87
6217;0;0;0;-165.55
6218;0;0;0;-147.34
6219;0;0;0;-131.33
6220;0;0;0;-117.44
6221;0;0;0;-105.1
6222;107;23;0;-93.6
6223;238;60;8.12;-82.27
6224;243;105;17.71;-70.43
6225;206;151;26.58;-57.34
6226;102;152;34.13;-42.3
6227;59;150;39.6;-24.8
6228;53;116;42.17;-5.21
6229;2;67;41.33;14.91
6230;1;49;37.26;33.61
6231;0;33;30.67;49.89
6232;0;26;22.4;63.9
6233;0;10;13.11;76.29
6234;0;2;3.34;87.8
6235;0;0;0;99.12
6236;0;0;0;110.94
6237;0;0;0;123.95
6238;0;0;0;138.82
6239;0;0;0;155.94
6240;0;0;0;174.96
6241;0;0;0;-165.35
6242;0;0;0;-147.06
6243;0;0;0;-131.01
6244;0;0;0;-117.12
6245;0;0;0;-104.77
6246;28;21;0;-93.27
6247;123;66;7.88;-81.94
6248;287;96;17.46;-70.09
6249;320;123;26.3;-57.01
6250;167;181;33.82;-41.98
6251;75;201;39.25;-24.54
6252;115;193;41.78;-5.05
6253;188;179;40.93;14.94
6254;114;122;36.86;33.54
6255;16;82;30.29;49.75
6256;17;65;22.02;63.73
6257;40;31;12.75;76.1
6258;0;5;2.98;87.61
6259;0;0;0;98.94
6260;0;0;0;110.77
6261;0;0;0;123.8
6262;0;0;0;138.71
6263;0;0;0;155.92
6264;0;0;0;175.05
6265;0;0;0;-165.15
6266;0;0;0;-146.78
6267;0;0;0;-130.7
6268;0;0;0;-116.79
6269;0;0;0;-104.44
6270;108;23;0;-92.94
6271;304;64;7.64;-81.61
6272;438;111;17.21;-69.76
6273;536;127;26.03;-56.69
6274;506;155;33.51;-41.68
6275;253;231;38.9;-24.29
6276;59;276;41.4;-4.9
6277;64;268;40.52;14.98
6278;103;240;36.46;33.47
6279;161;185;29.9;49.62
6280;260;104;21.65;63.56
6281;210;38;12.39;75.92
6282;0;7;2.62;87.42
6283;0;0;0;98.75
6284;0;0;0;110.59
6285;0;0;0;123.65
6286;0;0;0;138.61
6287;0;0;0;155.9
6288;0;0;0;175.14
6289;0;0;0;-164.94
6290;0;0;0;-146.5
6291;0;0;0;-130.38
6292;0;0;0;-116.46
6293;0;0;0;-104.11
6294;67;18;0;-92.61
6295;148;69;7.41;-81.28
6296;266;114;16.96;-69.43
6297;370;153;25.75;-56.36
6298;305;214;33.19;-41.37
6299;289;248;38.54;-24.04
6300;405;245;41.01;-4.75
6301;620;174;40.12;15.01
6302;756;100;36.06;33.39
6303;693;85;29.51;49.48
6304;563;67;21.28;63.39
6305;384;36;12.03;75.73
6306;0;8;2.27;87.23
6307;0;0;0;98.56
6308;0;0;0;110.41
6309;0;0;0;123.49
6310;0;0;0;138.5
6311;0;0;0;155.88
6312;0;0;0;175.24
6313;0;0;0;-164.73
6314;0;0;0;-146.21
6315;0;0;0;-130.06
6316;0;0;0;-116.13
6317;0;0;0;-103.78
6318;60;28;0;-92.29
6319;109;91;7.17;-80.95
6320;183;155;16.7;-69.1
6321;305;191;25.47;-56.03
